StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent answer ,ID ,left Q1_1,left Q1 sc_1,left Q2_1,left Q2 sc_1,left Q3_1,left Q3 sc_1,left Q4_1,left Q4 sc_1,left Q5_1,left Q5 sc_1,left Q6_1,left Q6 sc_1,left Q7_1,left Q7 sc_1,left Q8_1,left Q8 sc_1,left Q9_1,left Q9 sc_1,left Q10_1,left Q10 sc_1,left Q11_1,left Q11 sc_1,left Q12_1,left Q12 sc_1,left Q13_1,left Q13 sc_1,left Q14 _1,left Q14 sc_1,left Q15_1,left Q15 sc_1,left Q16_1,left Q16 sc_1,left Q17_1,left Q17 sc_1,left Q18_1,left Q18 sc_1,left Q19_1,left Q19 sc_1,left Q20_1,left Q20 sc_1,left Q21_1,left Q21 sc_1,left Q22_1,left Q22 sc_1,left Q23_1,left Q23 sc_1,left Q24_1,left Q24 sc_1,left Q25_1,left Q25 sc_1,left Q26_1,left Q26 sc_1,left Q27_1,left Q27 sc_1,left Q28_1,left Q28 sc_1,left Q29_1,left Q29 sc_1,left Q30_1,left Q30 sc_1,right Q1_1,right Q1 sc_1,right Q2_1,right Q2 sc_1,right Q3_1,right Q3 sc_1,right Q4_1,right Q4 sc_1,right Q5_1,right Q5 sc_1,right Q6_1,right Q6 sc_1,right Q7_1,right Q7 sc_1,right Q8_1,right Q8 sc_1,right Q9_1,right Q9 sc_1,right Q10_1,right Q10 sc_1,right Q11_1,right Q11 sc_1,right Q12_1,right Q12 sc_1,right Q13_1,right Q13 sc_1,right Q14_1,right Q14 sc_1,right Q15_1,right Q15 sc_1,right Q16_1,right Q16 sc_1,right Q17_1,right Q17 sc_1,right Q18_1,right Q18 sc_1,right Q19_1,right Q19 sc_1,right Q20_1,right Q20 sc_1,right Q21_1,right Q21 sc_1,right Q22_1,right Q22 sc_1,right Q23_1,right Q23 sc_1,right Q24_1,right Q24 sc_1,right Q25_1,right Q25 sc_1,right Q26_1,right Q26 sc_1,right Q27_1,right Q27 sc_1,right Q28_1,right Q28 sc _1,right Q29_1,right Q29 sc_1,right Q30_1,right Q30 sc_1,self-description,opinion,unclear ,Thank you_First Click,Thank you_Last Click,Thank you_Page Submit,Thank you_Click Count,PROLIFIC_PID
2/7/2024 15:32,2/7/2024 15:36,0,51.14.33.44,100,296,1,2/7/2024 15:36,R_4ZQWGRCGDFgZA3c,,,,,51.4623,-2.5502,anonymous,EN,1,63e520b01779bbc9c4f6d1eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,60,55,,999,70,55,,50,,50,,50,,50,,55,,50,,999,75,50,,999,70,50,,999,70,40,,999,80,50,,50,,999,70,999,70,55,,55,,55,,55,,999,70,999,70,50,,55,,35,,"kind, hard-working, empathetic, funny, honest",not sure,,0,0,1.466,0,63e520b01779bbc9c4f6d1eb
2/7/2024 15:31,2/7/2024 15:37,0,82.39.38.222,100,329,1,2/7/2024 15:37,R_7qkmNhC4Zfajsx6,,,,,50.3989,-4.1727,anonymous,EN,1,5b1562981e55760001ba1e64,95,,111,20,90,,111,10,111,5,111,5,111,20,75,,60,,60,,55,,111,5,60,,111,10,111,20,90,,95,,111,0,111,35,111,10,90,,75,,111,5,100,,95,,95,,80,,60,,60,,111,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am a bit geeky,i think it was about my view of myself,no,0,0,1.221,0,5b1562981e55760001ba1e64
2/7/2024 15:31,2/7/2024 15:37,0,213.31.62.99,100,332,1,2/7/2024 15:37,R_7NV8hl3DkdIzcy1,,,,,52.7066,-2.7326,anonymous,EN,1,5964f6f6a670a100019423e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,999,75,999,90,55,,999,60,999,65,999,75,999,75,40,,25,,50,,999,100,999,80,999,75,999,85,45,,999,85,0,,50,,999,100,50,,55,,0,,999,70,999,75,999,80,999,75,0,,0,,0,,"quiet, hardworking, honest, animal lover.",no idea.,,0,0,1.443,0,5964f6f6a670a100019423e3
2/7/2024 15:31,2/7/2024 15:37,0,86.157.229.73,100,333,1,2/7/2024 15:37,R_7Razl9oARvkH3P5,,,,,51.3369,-2.7801,anonymous,EN,1,586400dfec49b5000158fbea,65,,65,,80,,75,,65,,70,,75,,90,,65,,60,,55,,80,,60,,70,,55,,85,,70,,50,,80,,60,,85,,60,,45,,60,,85,,70,,70,,90,,90,,111,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Introverted, nerdy, kind-hearted, quirky, sarcastic",I'm not sure.,,0,0,1.338,0,586400dfec49b5000158fbea
2/7/2024 15:31,2/7/2024 15:37,0,92.4.238.153,100,327,1,2/7/2024 15:37,R_1MiL8UxyaYDca7j,,,,,52.9817,-2.1377,anonymous,EN,1,589b0346742ceb0001298b8e,65,,50,,90,,65,,45,,50,,65,,85,,111,15,50,,60,,50,,60,,45,,65,,65,,90,,111,20,50,,111,10,65,,55,,60,,80,,70,,60,,55,,65,,65,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clever, sporty, fun, playful, sad",Unsure,,0,0,2.013,0,589b0346742ceb0001298b8e
2/7/2024 15:31,2/7/2024 15:37,0,2.221.212.33,100,351,1,2/7/2024 15:37,R_6mDjZYltn0agqjM,,,,,53.7999,-1.5125,anonymous,EN,1,5c322f84508b7a0001fcb70d,111,15,50,,50,,55,,111,20,50,,60,,75,,85,,50,,50,,80,,65,,45,,80,,45,,70,,111,0,111,30,45,,85,,70,,50,,80,,100,,95,,75,,80,,95,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loyal, trustworthy, intelligent, empathetic, fun",How we estimate probability of some events compared to others,No,0,0,2.012,0,5c322f84508b7a0001fcb70d
2/7/2024 15:31,2/7/2024 15:37,0,94.194.86.162,100,332,1,2/7/2024 15:37,R_4rAHS3HIjMXKlDD,,,,,53.2765,-2.5979,anonymous,EN,1,59a9c0291b7a550001d6392e,55,,60,,60,,111,30,60,,50,,80,,50,,60,,111,25,50,,60,,50,,111,30,60,,50,,80,,45,,55,,111,35,100,,90,,60,,90,,100,,100,,80,,100,,100,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"chatty, honest, reliable, small, happy",Personal opinions,,0,0,1.532,0,59a9c0291b7a550001d6392e
2/7/2024 15:31,2/7/2024 15:37,0,81.87.12.65,100,336,1,2/7/2024 15:37,R_1kFggbEiRyRDUxg,,,,,51.279,1.0763,anonymous,EN,1,63d53b38b9e515c80720bb76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,55,,999,100,50,,45,,45,,40,,999,75,5,,999,90,45,,20,,20,,35,,15,,35,,999,100,45,,40,,30,,25,,30,,35,,20,,40,,20,,20,,40,,25,,10,,"Average, hard working, honest, proficient, able",Examining if we underrated ourselves in comparison to other events.,Nope!,0,0,1.034,0,63d53b38b9e515c80720bb76
2/7/2024 15:31,2/7/2024 15:37,0,82.26.134.92,100,350,1,2/7/2024 15:37,R_7EbvymDtMWJHRjO,,,,,52.0618,1.156,anonymous,EN,1,600552740dbd6673a1ffda30,50,,50,,45,,111,20,50,,111,20,50,,80,,111,10,111,0,111,20,50,,50,,111,20,100,,100,,55,,111,0,50,,50,,80,,80,,90,,111,20,100,,100,,100,,100,,100,,111,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Honest, generous, reliable, funny, relaxed. ",Assessments. ,Nothing unclear. ,0.684,0.695,1.134,2,600552740dbd6673a1ffda30
2/7/2024 15:31,2/7/2024 15:37,0,80.42.251.83,100,363,1,2/7/2024 15:37,R_60JagCSCtffZFyx,,,,,50.3762,-4.1755,anonymous,EN,1,652c23ad28f2f3506085a1c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,90,999,65,50,,10,,10,,50,,20,,50,,999,80,25,,30,,999,90,30,,999,70,10,,999,100,999,90,50,,50,,55,,999,100,999,100,999,90,999,100,999,90,999,95,999,95,999,75,999,90,999,85,"friendly, open-minded, honest, indecisive, sporty",self-awareness,no,0,0,2.022,0,652c23ad28f2f3506085a1c2
2/7/2024 15:31,2/7/2024 15:37,0,82.20.252.146,100,367,1,2/7/2024 15:37,R_6Qy1MYmyRCtA2WB,,,,,53.8129,-1.7908,anonymous,EN,1,5a991dd86475f900019fe4b6,90,,50,,75,,111,25,50,,50,,50,,80,,111,20,111,10,111,20,50,,50,,111,20,80,,50,,85,,111,0,111,10,60,,95,,90,,111,20,80,,85,,90,,95,,90,,90,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tall, blond hair, blue eyes, funny and happy",predictions,,0,0,1.286,0,5a991dd86475f900019fe4b6
2/7/2024 15:31,2/7/2024 15:37,0,86.14.53.154,100,377,1,2/7/2024 15:37,R_8jZl22WvziVDuuj,,,,,51.4638,0.1434,anonymous,EN,1,58642f6cda731b0001049ad5,45,,70,,70,,55,,45,,60,,60,,50,,55,,55,,60,,55,,80,,60,,70,,50,,75,,50,,75,,85,,95,,90,,70,,90,,95,,95,,95,,95,,95,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"loyal, friendly, reliable, funny, older",what percentage i felt various events could happen,no,0,0,1.104,0,58642f6cda731b0001049ad5
2/7/2024 15:32,2/7/2024 15:37,0,109.156.71.85,100,344,1,2/7/2024 15:37,R_3VP8TbEK4ns2ftK,,,,,52.0625,-1.3429,anonymous,EN,1,63ea9c738b20fcda2fb74d17,50,,90,,90,,90,,70,,60,,70,,100,,100,,100,,80,,111,5,100,,111,40,95,,100,,100,,80,,111,20,100,,90,,95,,111,40,90,,90,,80,,90,,60,,70,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fun, intelligent, interesting, sociable, nice",the likelihood of events occuring,Nothing unclear,0,0,1.662,0,63ea9c738b20fcda2fb74d17
2/7/2024 15:31,2/7/2024 15:37,0,86.168.61.49,100,369,1,2/7/2024 15:37,R_4wzdjUT2gbt56jZ,,,,,51.4032,-3.37,anonymous,EN,1,603ceb8f82d6b0a88e6cb99a,75,,75,,65,,65,,111,10,50,,70,,80,,50,,111,0,65,,70,,85,,50,,50,,70,,95,,111,5,80,,60,,90,,80,,75,,75,,100,,90,,65,,75,,90,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kind, loyal, friendly, emotional, happy",Perception,no,0,0,2.11,0,603ceb8f82d6b0a88e6cb99a
2/7/2024 15:31,2/7/2024 15:38,0,109.148.181.46,100,378,1,2/7/2024 15:38,R_1mJb6pxt3Gz3tAc,,,,,54.8859,-2.9148,anonymous,EN,1,5ced7e9f3cad8c00179175af,50,,100,,70,,50,,111,5,111,30,45,,70,,75,,50,,70,,111,10,50,,111,30,60,,60,,90,,111,15,111,30,95,,75,,80,,60,,80,,100,,100,,95,,80,,111,15,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logical, calm, humorous, kind, loyal",I do not know,No,0,0,1.779,0,5ced7e9f3cad8c00179175af
2/7/2024 15:31,2/7/2024 15:38,0,86.189.53.211,100,393,1,2/7/2024 15:38,R_7l05tVTA4yqbelH,,,,,52.6281,1.2862,anonymous,EN,1,65bba44939d73079f7d2a59a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,65,999,80,999,75,50,,30,,999,70,50,,999,85,999,60,40,,50,,999,70,999,80,5,,45,,999,80,40,,10,,40,,999,60,999,70,999,65,55,,999,80,40,,55,,40,,40,,40,,999,60,normal nice kind interesting cool,cognition,no,0,0,1.806,0,65bba44939d73079f7d2a59a
2/7/2024 15:31,2/7/2024 15:38,0,86.24.90.48,100,411,1,2/7/2024 15:38,R_7cp7UvUIoPscSb8,,,,,51.5638,0.5232,anonymous,EN,1,5f3a7e7b3a55e009ff81175e,50,,65,,90,,60,,80,,55,,80,,80,,111,20,60,,75,,90,,70,,65,,60,,90,,111,15,55,,75,,100,,80,,90,,60,,70,,90,,80,,75,,85,,85,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"funny, reserved, loyal, stubborn, friendly",No idea,No,0,0,2.111,0,5f3a7e7b3a55e009ff81175e
2/7/2024 15:31,2/7/2024 15:38,0,91.125.5.0,100,394,1,2/7/2024 15:38,R_7P5Q7jKmyxsSXAQ,,,,,52.0625,-1.3429,anonymous,EN,1,607ca741fd54ce0bd3846328,90,,60,,75,,60,,111,40,60,,55,,70,,70,,45,,65,,60,,60,,45,,50,,45,,75,,111,10,50,,70,,55,,60,,55,,55,,50,,60,,70,,70,,60,,111,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A creative and curious person,Guessing Probability,Nothing unclear,0,0,2.02,0,607ca741fd54ce0bd3846328
2/7/2024 15:31,2/7/2024 15:38,0,92.31.51.178,100,387,1,2/7/2024 15:38,R_1OYafKEyFlZsiUp,,,,,50.7519,-1.8706,anonymous,EN,1,5f76884e077186131e17d851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,65,5,,999,80,20,,5,,50,,10,,999,90,10,,5,,40,,35,,0,,20,,50,,999,70,999,95,50,,30,,50,,55,,30,,20,,30,,999,70,55,,30,,25,,50,,0,,"Introverted, Organized, Curious, Loyal, Persistant",Unsure,Everything was clear,0,0,1.953,0,5f76884e077186131e17d851
2/7/2024 15:31,2/7/2024 15:38,0,82.33.187.36,100,417,1,2/7/2024 15:38,R_8DRBBkGQqK06pzZ,,,,,53.4972,-1.1808,anonymous,EN,1,614618f3146cc85f803c4e69,60,,50,,85,,50,,111,25,50,,50,,75,,75,,111,25,50,,75,,50,,75,,65,,111,15,60,,111,0,50,,75,,100,,75,,111,5,60,,75,,75,,70,,75,,75,,111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiet Contemplative Funny Aware Realistic,Personal beliefs,Nothing unclear,0,0,1.28,0,614618f3146cc85f803c4e69
2/7/2024 15:31,2/7/2024 15:38,0,80.44.8.13,100,435,1,2/7/2024 15:38,R_8RkM6YSGaVq5pDm,,,,,54.5396,-5.975,anonymous,EN,1,6007ec6b66d5f4321ead3ce7,50,,55,,70,,55,,50,,50,,50,,55,,50,,45,,65,,50,,75,,45,,50,,70,,60,,45,,50,,65,,90,,50,,55,,65,,80,,70,,60,,75,,55,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"calm,talent,soft,planner,friendly",opinion,no,0,0,2.007,0,6007ec6b66d5f4321ead3ce7
2/7/2024 15:31,2/7/2024 15:38,0,37.156.73.171,100,434,1,2/7/2024 15:38,R_1uONZScFdZLaPAB,,,,,51.5064,-0.02,anonymous,EN,1,5fad44ce8b587c0008f18de1,90,,111,5,50,,50,,111,5,50,,111,20,111,10,111,5,111,5,111,5,111,5,111,0,111,10,90,,111,0,90,,111,0,111,5,111,10,100,,111,0,111,25,75,,111,25,100,,100,,75,,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kind cheerful positive energetic dancey,estimating percentages on possible events,,0,0,2.007,0,5fad44ce8b587c0008f18de1
2/7/2024 15:31,2/7/2024 15:39,0,94.13.233.82,100,455,1,2/7/2024 15:39,R_7U0mT7T0J4yfO1R,,,,,54.1627,-1.6253,anonymous,EN,1,6116823af02f62d5fefcd111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,80,999,65,999,100,50,,25,,999,100,999,70,999,100,999,90,999,100,55,,999,85,999,70,35,,50,,999,100,999,75,999,80,999,100,50,,999,95,999,90,50,,999,75,999,100,999,100,999,75,999,90,30,,40,,"honest, reliable, caring, generous, funny",a question on race/equality that was purposely in the middle of questions on other subjects.,no,0,0,1.64,0,6116823af02f62d5fefcd111
2/7/2024 15:31,2/7/2024 15:39,0,165.225.196.97,100,465,1,2/7/2024 15:39,R_828XYSoSCCwSkvQ,,,,,53.4788,-2.2585,anonymous,EN,1,6531312fd57d084e7803df3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,999,80,999,75,20,,0,,5,,35,,50,,5,,25,,25,,10,,999,85,35,,30,,999,60,999,60,5,,50,,25,,999,90,999,90,999,60,999,85,999,95,999,95,999,70,999,80,999,100,999,75,"Caring, funny, loyal, trustworthy and kind",No idea,No,0,0,1.935,0,6531312fd57d084e7803df3b
2/7/2024 15:31,2/7/2024 15:39,0,78.148.61.182,100,436,1,2/7/2024 15:39,R_5r37WgEzPGksoIX,,,,,52.9538,-1.1571,anonymous,EN,1,5b8a709614e8c6000104eafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,50,,999,60,999,60,20,,999,70,50,,50,,999,70,50,,999,80,20,,999,70,40,,40,,999,80,999,70,5,,50,,50,,999,80,999,80,999,65,999,90,999,70,999,90,999,70,999,70,999,70,20,,Honest humble Intelligent short creative,no idea,no,0,0,2.006,0,5b8a709614e8c6000104eafa
2/7/2024 15:32,2/7/2024 15:39,0,94.173.21.51,100,388,1,2/7/2024 15:39,R_5kxJOS77s3SzDXP,,,,,53.4036,-2.7475,anonymous,EN,1,5edf9681b8a6fc2722574db5,80,,50,,75,,50,,50,,111,30,50,,60,,50,,50,,50,,50,,111,25,50,,80,,50,,85,,111,25,50,,50,,90,,85,,90,,90,,95,,90,,95,,90,,85,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Compassionate, friendly, helpful, kind, supportive",self image,,1.195,1.195,1.501,1,5edf9681b8a6fc2722574db5
2/7/2024 15:31,2/7/2024 15:39,0,86.152.43.190,100,451,1,2/7/2024 15:39,R_1i5u9wX5aBv0c4H,,,,,52.5297,-1.8543,anonymous,EN,1,62b38331e0ef38710a5b0c78,75,,75,,75,,50,,111,30,90,,50,,50,,65,,50,,50,,55,,60,,50,,60,,55,,75,,70,,50,,60,,70,,70,,45,,50,,75,,70,,65,,90,,45,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kind relaxed sporty romantic quick,words and perception,,0,0,2.007,0,62b38331e0ef38710a5b0c78
2/7/2024 15:31,2/7/2024 15:39,0,92.40.183.18,100,447,1,2/7/2024 15:39,R_5lxcGcoyE3WDDN0,,,,,53.4113,-2.9759,anonymous,EN,1,5c4256465aca820001f701ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,80,40,,999,100,35,,15,,50,,25,,999,100,40,,25,,999,70,999,100,15,,55,,20,,999,90,999,90,0,,55,,999,80,999,80,999,75,0,,999,60,999,85,999,80,999,100,999,100,999,95,15,,"Kind, empathetic, trustworthy, funny, positive",Estimating likelihoods ,No,0,0,1.6,0,5c4256465aca820001f701ea
2/7/2024 15:31,2/7/2024 15:39,0,46.208.249.7,100,469,1,2/7/2024 15:39,R_6KTjvU8tDk1yxgZ,,,,,51.7399,-0.4705,anonymous,EN,1,5ebd495e39fb6f017b95054a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,60,999,60,50,,999,75,25,,50,,25,,50,,50,,999,75,999,70,999,65,50,,45,,999,65,999,65,999,85,20,,10,,5,,999,85,999,65,15,,999,90,999,75,999,90,999,70,55,,999,65,999,85,Irishman with very many interests,Perceptions,,0,0,1.428,0,5ebd495e39fb6f017b95054a
2/7/2024 15:31,2/7/2024 15:39,0,109.146.248.222,100,498,1,2/7/2024 15:39,R_4BqCD99Fi85ZlBy,,,,,53.4957,-2.088,anonymous,EN,1,5ed814fc9e50c230c1efb63c,85,,50,,80,,65,,111,30,111,35,50,,70,,111,20,70,,75,,50,,111,30,111,30,50,,90,,60,,50,,50,,65,,90,,85,,111,5,85,,90,,90,,75,,85,,90,,111,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Listener, empathetic, thoughtful, kind, forgetful",How we perceive ourselves.,,0,0,2.023,0,5ed814fc9e50c230c1efb63c
2/7/2024 15:32,2/7/2024 15:39,0,146.90.130.173,100,426,1,2/7/2024 15:39,R_3VbWZTZkQOxRsEV,,,,,51.6216,0.309,anonymous,EN,1,5acb4bac9534ba0001c780aa,80,,85,,90,,65,,111,35,55,,45,,85,,60,,111,30,55,,90,,50,,65,,75,,100,,65,,45,,90,,45,,80,,90,,50,,80,,80,,75,,70,,85,,85,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociable, loud, outgoing, artistic, talkative",our perception of social events,N/a,0,0,2.008,0,5acb4bac9534ba0001c780aa
2/7/2024 15:31,2/7/2024 15:40,0,154.47.101.101,100,499,1,2/7/2024 15:40,R_1lAWuhn45kEEcuT,,,,,51.5101,-3.5817,anonymous,EN,1,5e9430cc1ed15800084ffbb0,90,,95,,90,,70,,111,5,111,5,70,,100,,45,,111,15,50,,75,,75,,111,30,111,20,111,10,95,,111,0,111,10,85,,85,,60,,111,25,95,,95,,95,,95,,65,,85,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friendly caring thoughtful diligent detailed,Self perception,One question referenced 2023,0,0,2.016,0,5e9430cc1ed15800084ffbb0
2/7/2024 15:31,2/7/2024 15:40,0,143.58.148.119,100,508,1,2/7/2024 15:40,R_1OBUdOdeK7m3vl7,,,,,51.5064,-0.02,anonymous,EN,1,640095c783a33710a484adee,95,,70,,100,,50,,60,,111,5,65,,60,,45,,100,,85,,111,25,65,,111,20,70,,55,,80,,111,10,50,,100,,65,,90,,65,,95,,65,,80,,90,,55,,45,,111,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adventurous intelligent patient optimistic creative,How our personality affects our perception of world events,No,0,0,2.054,0,640095c783a33710a484adee
2/7/2024 15:31,2/7/2024 15:40,0,86.144.179.55,100,503,1,2/7/2024 15:40,R_1aPK8fqtMROeg8B,,,,,51.9124,-0.3846,anonymous,EN,1,55848744fdf99b574f55ada0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,50,,50,,50,,5,,10,,50,,50,,20,,5,,50,,50,,55,,50,,50,,50,,50,,50,,50,,50,,55,,999,75,50,,999,70,50,,50,,999,85,5,,999,85,50,,Impossible difficult funny decent helpful,I have no idea.,Nothing was unclear.,0,0,2.007,0,55848744fdf99b574f55ada0
2/7/2024 15:32,2/7/2024 15:40,0,2.97.80.85,100,493,1,2/7/2024 15:40,R_1IcwDrd08OVYz3m,,,,,51.4648,-0.0373,anonymous,EN,1,5fcca7bf6a7182b003b32a36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,35,,999,85,45,,0,,20,,30,,999,75,50,,25,,999,70,10,,50,,30,,999,70,50,,40,,25,,20,,55,,999,90,999,70,50,,999,100,999,95,999,100,999,80,35,,999,60,25,,I am honest and intrlligent ,I think it was how people judge themselves ,"No, nothing ",0,0,2.106,0,5fcca7bf6a7182b003b32a36
2/7/2024 15:31,2/7/2024 15:40,0,94.192.9.9,100,522,1,2/7/2024 15:40,R_1FwQrj8CjSrhDrP,,,,,55.9388,-4.7959,anonymous,EN,1,65af6825dc5ec1a8d28d4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,80,999,80,999,100,999,100,999,75,50,,999,80,999,80,999,100,999,60,999,80,999,65,999,80,50,,55,,999,100,999,80,999,75,50,,50,,999,100,999,100,999,75,999,70,999,100,999,100,999,75,999,90,999,90,999,100,"Funny, Kind, Social, Generous, Smart",Opinion,no,0,0,1.203,0,65af6825dc5ec1a8d28d4183
2/7/2024 15:32,2/7/2024 15:40,0,212.219.181.2,100,512,1,2/7/2024 15:40,R_6n3JVlgH9Ya9crL,,,,,55.7087,-4.5393,anonymous,EN,1,65b7afb54520e5435a809b9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,65,999,70,999,85,999,85,40,,20,,999,75,999,85,45,,999,85,50,,40,,40,,30,,45,,999,60,40,,20,,999,75,35,,999,90,999,85,40,,999,65,999,85,999,90,999,65,50,,999,90,999,65,"Funny, nice, empathetic, approachable, withdrawn","Personality, perception, and how this affects predictions about world events",,0,0,0.956,0,65b7afb54520e5435a809b9e
2/7/2024 15:30,2/7/2024 15:40,0,92.40.5.173,100,615,1,2/7/2024 15:40,R_75MdX1Hh5mibqJh,,,,,54.571,-1.316,anonymous,EN,1,64135fce66ddc4d8c4b28dff,60,,55,,75,,80,,111,25,111,5,50,,50,,55,,90,,50,,95,,111,5,75,,70,,95,,90,,111,5,55,,45,,100,,95,,50,,75,,95,,95,,80,,90,,95,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Funny, empathetic, short tempered, understanding, creative",,,0,0,1.334,0,64135fce66ddc4d8c4b28dff
2/7/2024 15:31,2/7/2024 15:40,0,31.52.154.184,100,552,1,2/7/2024 15:40,R_4Bs0KN3DRRR1OxP,,,,,51.3503,-0.2014,anonymous,EN,1,5af07de697a14300017d0c4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,999,60,50,,10,,50,,999,100,10,,50,,50,,50,,50,,999,95,0,,999,65,40,,999,100,999,70,40,,50,,50,,999,100,999,60,999,95,999,90,50,,999,95,30,,999,60,999,95,0,,"Shy, anxious, earnest, sincere, honest",I haven't a clue.,No,0,0,2.015,0,5af07de697a14300017d0c4f
